Number of points: 1001
                Sun:                                            Mercury:                                        Venus:                                          Earth:                                          Mars:                                           Jupiter:                                        Saturn:                                         Uranus:                                         Neptun:                                         Pluto:                                          
Time            Position_(x)    Position_(y)    Position_(z)    Position_(x)    Position_(y)    Position_(z)    Position_(x)    Position_(y)    Position_(z)    Position_(x)    Position_(y)    Position_(z)    Position_(x)    Position_(y)    Position_(z)    Position_(x)    Position_(y)    Position_(z)    Position_(x)    Position_(y)    Position_(z)    Position_(x)    Position_(y)    Position_(z)    Position_(x)    Position_(y)    Position_(z)    Position_(x)    Position_(y)    Position_(z)    
8.570000e+00    8.953841e-03    2.981289e-02    0.000000e+00    -8.584144e+00   -1.081952e+01   0.000000e+00    2.592487e+00    -1.245719e+00   0.000000e+00    2.459604e+00    -1.572737e+00   0.000000e+00    -2.747161e+00   -1.040051e+00   0.000000e+00    -5.385072e-01   -5.297692e+00   0.000000e+00    -2.309908e+00   9.663524e+00    0.000000e+00    1.538062e+01    1.148013e+01    0.000000e+00    2.846790e+01    9.637113e+00    0.000000e+00    3.860441e+01    8.516332e+00    0.000000e+00    
8.580000e+00    8.934230e-03    2.984939e-02    0.000000e+00    -8.586586e+00   -1.083223e+01   0.000000e+00    2.596420e+00    -1.209032e+00   0.000000e+00    2.473883e+00    -1.539995e+00   0.000000e+00    -2.737403e+00   -1.074944e+00   0.000000e+00    -5.116716e-01   -5.301346e+00   0.000000e+00    -2.329434e+00   9.659518e+00    0.000000e+00    1.537203e+01    1.149164e+01    0.000000e+00    2.846421e+01    9.647955e+00    0.000000e+00    3.860226e+01    8.526114e+00    0.000000e+00    
8.590000e+00    8.914605e-03    2.988578e-02    0.000000e+00    -8.589015e+00   -1.084494e+01   0.000000e+00    2.599926e+00    -1.172135e+00   0.000000e+00    2.487776e+00    -1.507001e+00   0.000000e+00    -2.727225e+00   -1.109674e+00   0.000000e+00    -4.848219e-01   -5.304862e+00   0.000000e+00    -2.348951e+00   9.655472e+00    0.000000e+00    1.536342e+01    1.150315e+01    0.000000e+00    2.846052e+01    9.658796e+00    0.000000e+00    3.860010e+01    8.535895e+00    0.000000e+00    
8.600000e+00    8.894968e-03    2.992204e-02    0.000000e+00    -8.591431e+00   -1.085763e+01   0.000000e+00    2.603000e+00    -1.135031e+00   0.000000e+00    2.501280e+00    -1.473759e+00   0.000000e+00    -2.716628e+00   -1.144236e+00   0.000000e+00    -4.579588e-01   -5.308242e+00   0.000000e+00    -2.368458e+00   9.651388e+00    0.000000e+00    1.535481e+01    1.151464e+01    0.000000e+00    2.845683e+01    9.669635e+00    0.000000e+00    3.859794e+01    8.545676e+00    0.000000e+00    
8.610000e+00    8.875318e-03    2.995819e-02    0.000000e+00    -8.593835e+00   -1.087030e+01   0.000000e+00    2.605634e+00    -1.097724e+00   0.000000e+00    2.514389e+00    -1.440273e+00   0.000000e+00    -2.705616e+00   -1.178625e+00   0.000000e+00    -4.310830e-01   -5.311485e+00   0.000000e+00    -2.387956e+00   9.647265e+00    0.000000e+00    1.534619e+01    1.152613e+01    0.000000e+00    2.845313e+01    9.680473e+00    0.000000e+00    3.859578e+01    8.555456e+00    0.000000e+00    
8.620000e+00    8.855658e-03    2.999421e-02    0.000000e+00    -8.596226e+00   -1.088295e+01   0.000000e+00    2.607823e+00    -1.060216e+00   0.000000e+00    2.527099e+00    -1.406546e+00   0.000000e+00    -2.694193e+00   -1.212837e+00   0.000000e+00    -4.041952e-01   -5.314591e+00   0.000000e+00    -2.407445e+00   9.643102e+00    0.000000e+00    1.533756e+01    1.153762e+01    0.000000e+00    2.844942e+01    9.691310e+00    0.000000e+00    3.859361e+01    8.565235e+00    0.000000e+00    
8.630000e+00    8.835987e-03    3.003012e-02    0.000000e+00    -8.598604e+00   -1.089559e+01   0.000000e+00    2.609561e+00    -1.022513e+00   0.000000e+00    2.539406e+00    -1.372582e+00   0.000000e+00    -2.682361e+00   -1.246868e+00   0.000000e+00    -3.772962e-01   -5.317560e+00   0.000000e+00    -2.426923e+00   9.638901e+00    0.000000e+00    1.532892e+01    1.154909e+01    0.000000e+00    2.844571e+01    9.702145e+00    0.000000e+00    3.859145e+01    8.575014e+00    0.000000e+00    
8.640000e+00    8.816306e-03    3.006590e-02    0.000000e+00    -8.600969e+00   -1.090821e+01   0.000000e+00    2.610839e+00    -9.846174e-01   0.000000e+00    2.551304e+00    -1.338385e+00   0.000000e+00    -2.670124e+00   -1.280712e+00   0.000000e+00    -3.503866e-01   -5.320392e+00   0.000000e+00    -2.446392e+00   9.634660e+00    0.000000e+00    1.532027e+01    1.156057e+01    0.000000e+00    2.844200e+01    9.712979e+00    0.000000e+00    3.858928e+01    8.584793e+00    0.000000e+00    
8.650000e+00    8.796615e-03    3.010157e-02    0.000000e+00    -8.603322e+00   -1.092082e+01   0.000000e+00    2.611653e+00    -9.465340e-01   0.000000e+00    2.562790e+00    -1.303960e+00   0.000000e+00    -2.657484e+00   -1.314365e+00   0.000000e+00    -3.234671e-01   -5.323087e+00   0.000000e+00    -2.465850e+00   9.630381e+00    0.000000e+00    1.531162e+01    1.157203e+01    0.000000e+00    2.843829e+01    9.723812e+00    0.000000e+00    3.858711e+01    8.594571e+00    0.000000e+00    
8.660000e+00    8.776916e-03    3.013711e-02    0.000000e+00    -8.605662e+00   -1.093341e+01   0.000000e+00    2.611995e+00    -9.082670e-01   0.000000e+00    2.573859e+00    -1.269311e+00   0.000000e+00    -2.644446e+00   -1.347824e+00   0.000000e+00    -2.965384e-01   -5.325645e+00   0.000000e+00    -2.485299e+00   9.626063e+00    0.000000e+00    1.530295e+01    1.158349e+01    0.000000e+00    2.843457e+01    9.734643e+00    0.000000e+00    3.858493e+01    8.604348e+00    0.000000e+00    
8.670000e+00    8.757210e-03    3.017254e-02    0.000000e+00    -8.607990e+00   -1.094599e+01   0.000000e+00    2.611859e+00    -8.698206e-01   0.000000e+00    2.584506e+00    -1.234441e+00   0.000000e+00    -2.631013e+00   -1.381084e+00   0.000000e+00    -2.696012e-01   -5.328066e+00   0.000000e+00    -2.504738e+00   9.621705e+00    0.000000e+00    1.529428e+01    1.159494e+01    0.000000e+00    2.843084e+01    9.745473e+00    0.000000e+00    3.858276e+01    8.614125e+00    0.000000e+00    
8.680000e+00    8.737495e-03    3.020784e-02    0.000000e+00    -8.610305e+00   -1.095854e+01   0.000000e+00    2.611238e+00    -8.311997e-01   0.000000e+00    2.594727e+00    -1.199356e+00   0.000000e+00    -2.617187e+00   -1.414140e+00   0.000000e+00    -2.426562e-01   -5.330350e+00   0.000000e+00    -2.524167e+00   9.617309e+00    0.000000e+00    1.528560e+01    1.160639e+01    0.000000e+00    2.842711e+01    9.756301e+00    0.000000e+00    3.858058e+01    8.623901e+00    0.000000e+00    
8.690000e+00    8.717775e-03    3.024302e-02    0.000000e+00    -8.612607e+00   -1.097109e+01   0.000000e+00    2.610124e+00    -7.924088e-01   0.000000e+00    2.604518e+00    -1.164059e+00   0.000000e+00    -2.602973e+00   -1.446988e+00   0.000000e+00    -2.157040e-01   -5.332497e+00   0.000000e+00    -2.543585e+00   9.612874e+00    0.000000e+00    1.527691e+01    1.161782e+01    0.000000e+00    2.842338e+01    9.767128e+00    0.000000e+00    3.857840e+01    8.633677e+00    0.000000e+00    
8.700000e+00    8.698048e-03    3.027809e-02    0.000000e+00    -8.614897e+00   -1.098361e+01   0.000000e+00    2.608512e+00    -7.534531e-01   0.000000e+00    2.613874e+00    -1.128556e+00   0.000000e+00    -2.588373e+00   -1.479625e+00   0.000000e+00    -1.887455e-01   -5.334507e+00   0.000000e+00    -2.562994e+00   9.608400e+00    0.000000e+00    1.526821e+01    1.162926e+01    0.000000e+00    2.841964e+01    9.777953e+00    0.000000e+00    3.857621e+01    8.643452e+00    0.000000e+00    
8.710000e+00    8.678316e-03    3.031303e-02    0.000000e+00    -8.617174e+00   -1.099613e+01   0.000000e+00    2.606395e+00    -7.143377e-01   0.000000e+00    2.622791e+00    -1.092851e+00   0.000000e+00    -2.573392e+00   -1.512046e+00   0.000000e+00    -1.617812e-01   -5.336380e+00   0.000000e+00    -2.582392e+00   9.603888e+00    0.000000e+00    1.525951e+01    1.164068e+01    0.000000e+00    2.841590e+01    9.788777e+00    0.000000e+00    3.857403e+01    8.653227e+00    0.000000e+00    
8.720000e+00    8.658579e-03    3.034785e-02    0.000000e+00    -8.619439e+00   -1.100862e+01   0.000000e+00    2.603764e+00    -6.750679e-01   0.000000e+00    2.631263e+00    -1.056948e+00   0.000000e+00    -2.558032e+00   -1.544247e+00   0.000000e+00    -1.348119e-01   -5.338116e+00   0.000000e+00    -2.601779e+00   9.599336e+00    0.000000e+00    1.525079e+01    1.165210e+01    0.000000e+00    2.841216e+01    9.799600e+00    0.000000e+00    3.857184e+01    8.663001e+00    0.000000e+00    
8.730000e+00    8.638839e-03    3.038255e-02    0.000000e+00    -8.621691e+00   -1.102110e+01   0.000000e+00    2.600614e+00    -6.356494e-01   0.000000e+00    2.639288e+00    -1.020853e+00   0.000000e+00    -2.542298e+00   -1.576225e+00   0.000000e+00    -1.078382e-01   -5.339716e+00   0.000000e+00    -2.621156e+00   9.594746e+00    0.000000e+00    1.524207e+01    1.166351e+01    0.000000e+00    2.840841e+01    9.810421e+00    0.000000e+00    3.856965e+01    8.672774e+00    0.000000e+00    
8.740000e+00    8.619095e-03    3.041714e-02    0.000000e+00    -8.623931e+00   -1.103356e+01   0.000000e+00    2.596937e+00    -5.960878e-01   0.000000e+00    2.646860e+00    -9.845700e-01   0.000000e+00    -2.526193e+00   -1.607975e+00   0.000000e+00    -8.086091e-02   -5.341178e+00   0.000000e+00    -2.640523e+00   9.590117e+00    0.000000e+00    1.523333e+01    1.167492e+01    0.000000e+00    2.840465e+01    9.821240e+00    0.000000e+00    3.856745e+01    8.682547e+00    0.000000e+00    
8.750000e+00    8.599349e-03    3.045160e-02    0.000000e+00    -8.626159e+00   -1.104601e+01   0.000000e+00    2.592726e+00    -5.563892e-01   0.000000e+00    2.653975e+00    -9.481048e-01   0.000000e+00    -2.509719e+00   -1.639494e+00   0.000000e+00    -5.388062e-02   -5.342504e+00   0.000000e+00    -2.659878e+00   9.585450e+00    0.000000e+00    1.522459e+01    1.168632e+01    0.000000e+00    2.840089e+01    9.832059e+00    0.000000e+00    3.856526e+01    8.692319e+00    0.000000e+00    
8.760000e+00    8.579600e-03    3.048594e-02    0.000000e+00    -8.628374e+00   -1.105844e+01   0.000000e+00    2.587974e+00    -5.165599e-01   0.000000e+00    2.660629e+00    -9.114623e-01   0.000000e+00    -2.492882e+00   -1.670777e+00   0.000000e+00    -2.689805e-02   -5.343693e+00   0.000000e+00    -2.679224e+00   9.580744e+00    0.000000e+00    1.521584e+01    1.169771e+01    0.000000e+00    2.839713e+01    9.842875e+00    0.000000e+00    3.856306e+01    8.702091e+00    0.000000e+00    
8.770000e+00    8.559851e-03    3.052017e-02    0.000000e+00    -8.630577e+00   -1.107086e+01   0.000000e+00    2.582673e+00    -4.766062e-01   0.000000e+00    2.666818e+00    -8.746477e-01   0.000000e+00    -2.475685e+00   -1.701822e+00   0.000000e+00    8.610560e-05    -5.344746e+00   0.000000e+00    -2.698558e+00   9.575999e+00    0.000000e+00    1.520708e+01    1.170910e+01    0.000000e+00    2.839337e+01    9.853691e+00    0.000000e+00    3.856086e+01    8.711862e+00    0.000000e+00    
8.780000e+00    8.540101e-03    3.055427e-02    0.000000e+00    -8.632768e+00   -1.108326e+01   0.000000e+00    2.576817e+00    -4.365349e-01   0.000000e+00    2.672537e+00    -8.376663e-01   0.000000e+00    -2.458130e+00   -1.732625e+00   0.000000e+00    2.707116e-02    -5.345661e+00   0.000000e+00    -2.717881e+00   9.571215e+00    0.000000e+00    1.519832e+01    1.172048e+01    0.000000e+00    2.838960e+01    9.864505e+00    0.000000e+00    3.855865e+01    8.721633e+00    0.000000e+00    
8.790000e+00    8.520351e-03    3.058825e-02    0.000000e+00    -8.634946e+00   -1.109564e+01   0.000000e+00    2.570399e+00    -3.963529e-01   0.000000e+00    2.677781e+00    -8.005236e-01   0.000000e+00    -2.440222e+00   -1.763181e+00   0.000000e+00    5.405644e-02    -5.346440e+00   0.000000e+00    -2.737194e+00   9.566393e+00    0.000000e+00    1.518954e+01    1.173185e+01    0.000000e+00    2.838582e+01    9.875317e+00    0.000000e+00    3.855645e+01    8.731403e+00    0.000000e+00    
8.800000e+00    8.500601e-03    3.062212e-02    0.000000e+00    -8.637112e+00   -1.110801e+01   0.000000e+00    2.563410e+00    -3.560674e-01   0.000000e+00    2.682548e+00    -7.632251e-01   0.000000e+00    -2.421965e+00   -1.793488e+00   0.000000e+00    8.104124e-02    -5.347083e+00   0.000000e+00    -2.756495e+00   9.561532e+00    0.000000e+00    1.518076e+01    1.174322e+01    0.000000e+00    2.838204e+01    9.886129e+00    0.000000e+00    3.855424e+01    8.741173e+00    0.000000e+00    
8.810000e+00    8.480853e-03    3.065586e-02    0.000000e+00    -8.639266e+00   -1.112036e+01   0.000000e+00    2.555844e+00    -3.156859e-01   0.000000e+00    2.686832e+00    -7.257765e-01   0.000000e+00    -2.403362e+00   -1.823542e+00   0.000000e+00    1.080249e-01    -5.347588e+00   0.000000e+00    -2.775786e+00   9.556633e+00    0.000000e+00    1.517197e+01    1.175458e+01    0.000000e+00    2.837826e+01    9.896938e+00    0.000000e+00    3.855203e+01    8.750942e+00    0.000000e+00    
8.820000e+00    8.461107e-03    3.068949e-02    0.000000e+00    -8.641408e+00   -1.113270e+01   0.000000e+00    2.547693e+00    -2.752160e-01   0.000000e+00    2.690630e+00    -6.881835e-01   0.000000e+00    -2.384417e+00   -1.853339e+00   0.000000e+00    1.350067e-01    -5.347958e+00   0.000000e+00    -2.795065e+00   9.551695e+00    0.000000e+00    1.516317e+01    1.176593e+01    0.000000e+00    2.837447e+01    9.907747e+00    0.000000e+00    3.854981e+01    8.760711e+00    0.000000e+00    
8.830000e+00    8.441364e-03    3.072299e-02    0.000000e+00    -8.643537e+00   -1.114502e+01   0.000000e+00    2.538951e+00    -2.346659e-01   0.000000e+00    2.693937e+00    -6.504521e-01   0.000000e+00    -2.365134e+00   -1.882876e+00   0.000000e+00    1.619860e-01    -5.348191e+00   0.000000e+00    -2.814333e+00   9.546719e+00    0.000000e+00    1.515436e+01    1.177728e+01    0.000000e+00    2.837068e+01    9.918553e+00    0.000000e+00    3.854760e+01    8.770478e+00    0.000000e+00    
8.840000e+00    8.421624e-03    3.075638e-02    0.000000e+00    -8.645655e+00   -1.115733e+01   0.000000e+00    2.529609e+00    -1.940437e-01   0.000000e+00    2.696749e+00    -6.125883e-01   0.000000e+00    -2.345516e+00   -1.912151e+00   0.000000e+00    1.889620e-01    -5.348287e+00   0.000000e+00    -2.833590e+00   9.541704e+00    0.000000e+00    1.514554e+01    1.178862e+01    0.000000e+00    2.836689e+01    9.929359e+00    0.000000e+00    3.854538e+01    8.780246e+00    0.000000e+00    
8.850000e+00    8.401888e-03    3.078965e-02    0.000000e+00    -8.647760e+00   -1.116962e+01   0.000000e+00    2.519660e+00    -1.533580e-01   0.000000e+00    2.699063e+00    -5.745980e-01   0.000000e+00    -2.325568e+00   -1.941159e+00   0.000000e+00    2.159342e-01    -5.348248e+00   0.000000e+00    -2.852835e+00   9.536651e+00    0.000000e+00    1.513671e+01    1.179995e+01    0.000000e+00    2.836309e+01    9.940163e+00    0.000000e+00    3.854316e+01    8.790013e+00    0.000000e+00    
8.860000e+00    8.382157e-03    3.082280e-02    0.000000e+00    -8.649853e+00   -1.118189e+01   0.000000e+00    2.509098e+00    -1.126178e-01   0.000000e+00    2.700874e+00    -5.364875e-01   0.000000e+00    -2.305293e+00   -1.969897e+00   0.000000e+00    2.429018e-01    -5.348072e+00   0.000000e+00    -2.872069e+00   9.531560e+00    0.000000e+00    1.512788e+01    1.181128e+01    0.000000e+00    2.835929e+01    9.950965e+00    0.000000e+00    3.854094e+01    8.799779e+00    0.000000e+00    
8.870000e+00    8.362431e-03    3.085583e-02    0.000000e+00    -8.651934e+00   -1.119415e+01   0.000000e+00    2.497915e+00    -7.183223e-02   0.000000e+00    2.702179e+00    -4.982632e-01   0.000000e+00    -2.284694e+00   -1.998363e+00   0.000000e+00    2.698642e-01    -5.347760e+00   0.000000e+00    -2.891291e+00   9.526430e+00    0.000000e+00    1.511903e+01    1.182260e+01    0.000000e+00    2.835548e+01    9.961766e+00    0.000000e+00    3.853871e+01    8.809545e+00    0.000000e+00    
8.880000e+00    8.342711e-03    3.088874e-02    0.000000e+00    -8.654003e+00   -1.120639e+01   0.000000e+00    2.486104e+00    -3.101074e-02   0.000000e+00    2.702974e+00    -4.599314e-01   0.000000e+00    -2.263776e+00   -2.026552e+00   0.000000e+00    2.968206e-01    -5.347311e+00   0.000000e+00    -2.910501e+00   9.521261e+00    0.000000e+00    1.511018e+01    1.183392e+01    0.000000e+00    2.835167e+01    9.972566e+00    0.000000e+00    3.853648e+01    8.819310e+00    0.000000e+00    
8.890000e+00    8.322998e-03    3.092153e-02    0.000000e+00    -8.656060e+00   -1.121862e+01   0.000000e+00    2.473657e+00    9.836808e-03    0.000000e+00    2.703254e+00    -4.214988e-01   0.000000e+00    -2.242543e+00   -2.054463e+00   0.000000e+00    3.237704e-01    -5.346727e+00   0.000000e+00    -2.929700e+00   9.516055e+00    0.000000e+00    1.510132e+01    1.184522e+01    0.000000e+00    2.834785e+01    9.983364e+00    0.000000e+00    3.853425e+01    8.829074e+00    0.000000e+00    
8.900000e+00    8.303292e-03    3.095420e-02    0.000000e+00    -8.658105e+00   -1.123083e+01   0.000000e+00    2.460568e+00    5.070026e-02    0.000000e+00    2.703017e+00    -3.829719e-01   0.000000e+00    -2.220998e+00   -2.082092e+00   0.000000e+00    3.507130e-01    -5.346007e+00   0.000000e+00    -2.948887e+00   9.510810e+00    0.000000e+00    1.509245e+01    1.185652e+01    0.000000e+00    2.834403e+01    9.994161e+00    0.000000e+00    3.853202e+01    8.838838e+00    0.000000e+00    
8.910000e+00    8.283594e-03    3.098676e-02    0.000000e+00    -8.660138e+00   -1.124303e+01   0.000000e+00    2.446829e+00    9.156914e-02    0.000000e+00    2.702258e+00    -3.443575e-01   0.000000e+00    -2.199145e+00   -2.109436e+00   0.000000e+00    3.776475e-01    -5.345151e+00   0.000000e+00    -2.968063e+00   9.505527e+00    0.000000e+00    1.508358e+01    1.186782e+01    0.000000e+00    2.834021e+01    1.000496e+01    0.000000e+00    3.852978e+01    8.848602e+00    0.000000e+00    
8.920000e+00    8.263904e-03    3.101919e-02    0.000000e+00    -8.662159e+00   -1.125521e+01   0.000000e+00    2.432434e+00    1.324326e-01    0.000000e+00    2.700974e+00    -3.056626e-01   0.000000e+00    -2.176989e+00   -2.136493e+00   0.000000e+00    4.045734e-01    -5.344160e+00   0.000000e+00    -2.987226e+00   9.500205e+00    0.000000e+00    1.507469e+01    1.187911e+01    0.000000e+00    2.833638e+01    1.001575e+01    0.000000e+00    3.852754e+01    8.858365e+00    0.000000e+00    
8.930000e+00    8.244224e-03    3.105151e-02    0.000000e+00    -8.664168e+00   -1.126738e+01   0.000000e+00    2.417376e+00    1.732794e-01    0.000000e+00    2.699162e+00    -2.668941e-01   0.000000e+00    -2.154532e+00   -2.163259e+00   0.000000e+00    4.314900e-01    -5.343033e+00   0.000000e+00    -3.006377e+00   9.494846e+00    0.000000e+00    1.506580e+01    1.189039e+01    0.000000e+00    2.833255e+01    1.002654e+01    0.000000e+00    3.852530e+01    8.868127e+00    0.000000e+00    
8.940000e+00    8.224554e-03    3.108371e-02    0.000000e+00    -8.666165e+00   -1.127953e+01   0.000000e+00    2.401647e+00    2.140981e-01    0.000000e+00    2.696817e+00    -2.280592e-01   0.000000e+00    -2.131780e+00   -2.189732e+00   0.000000e+00    4.583966e-01    -5.341770e+00   0.000000e+00    -3.025517e+00   9.489448e+00    0.000000e+00    1.505689e+01    1.190166e+01    0.000000e+00    2.832871e+01    1.003733e+01    0.000000e+00    3.852306e+01    8.877889e+00    0.000000e+00    
8.950000e+00    8.204894e-03    3.111579e-02    0.000000e+00    -8.668150e+00   -1.129166e+01   0.000000e+00    2.385242e+00    2.548767e-01    0.000000e+00    2.693938e+00    -1.891651e-01   0.000000e+00    -2.108735e+00   -2.215908e+00   0.000000e+00    4.852926e-01    -5.340372e+00   0.000000e+00    -3.044644e+00   9.484012e+00    0.000000e+00    1.504798e+01    1.191293e+01    0.000000e+00    2.832487e+01    1.004812e+01    0.000000e+00    3.852082e+01    8.887650e+00    0.000000e+00    
8.960000e+00    8.185246e-03    3.114776e-02    0.000000e+00    -8.670124e+00   -1.130378e+01   0.000000e+00    2.368153e+00    2.956029e-01    0.000000e+00    2.690519e+00    -1.502191e-01   0.000000e+00    -2.085403e+00   -2.241786e+00   0.000000e+00    5.121772e-01    -5.338838e+00   0.000000e+00    -3.063759e+00   9.478538e+00    0.000000e+00    1.503906e+01    1.192419e+01    0.000000e+00    2.832102e+01    1.005891e+01    0.000000e+00    3.851857e+01    8.897411e+00    0.000000e+00    
8.970000e+00    8.165609e-03    3.117960e-02    0.000000e+00    -8.672085e+00   -1.131588e+01   0.000000e+00    2.350376e+00    3.362641e-01    0.000000e+00    2.686559e+00    -1.112288e-01   0.000000e+00    -2.061786e+00   -2.267363e+00   0.000000e+00    5.390497e-01    -5.337170e+00   0.000000e+00    -3.082861e+00   9.473026e+00    0.000000e+00    1.503013e+01    1.193544e+01    0.000000e+00    2.831718e+01    1.006970e+01    0.000000e+00    3.851632e+01    8.907171e+00    0.000000e+00    
8.980000e+00    8.145985e-03    3.121133e-02    0.000000e+00    -8.674035e+00   -1.132797e+01   0.000000e+00    2.331902e+00    3.768472e-01    0.000000e+00    2.682053e+00    -7.220165e-02   0.000000e+00    -2.037889e+00   -2.292635e+00   0.000000e+00    5.659096e-01    -5.335366e+00   0.000000e+00    -3.101951e+00   9.467476e+00    0.000000e+00    1.502120e+01    1.194669e+01    0.000000e+00    2.831332e+01    1.008048e+01    0.000000e+00    3.851406e+01    8.916930e+00    0.000000e+00    
8.990000e+00    8.126373e-03    3.124294e-02    0.000000e+00    -8.675973e+00   -1.134005e+01   0.000000e+00    2.312727e+00    4.173388e-01    0.000000e+00    2.677000e+00    -3.314548e-02   0.000000e+00    -2.013716e+00   -2.317602e+00   0.000000e+00    5.927562e-01    -5.333427e+00   0.000000e+00    -3.121029e+00   9.461888e+00    0.000000e+00    1.501225e+01    1.195793e+01    0.000000e+00    2.830947e+01    1.009127e+01    0.000000e+00    3.851181e+01    8.926689e+00    0.000000e+00    
9.000000e+00    8.106776e-03    3.127444e-02    0.000000e+00    -8.677900e+00   -1.135210e+01   0.000000e+00    2.292844e+00    4.577250e-01    0.000000e+00    2.671395e+00    5.931917e-03    0.000000e+00    -1.989270e+00   -2.342259e+00   0.000000e+00    6.195887e-01    -5.331353e+00   0.000000e+00    -3.140094e+00   9.456261e+00    0.000000e+00    1.500330e+01    1.196917e+01    0.000000e+00    2.830560e+01    1.010205e+01    0.000000e+00    3.850955e+01    8.936447e+00    0.000000e+00    
9.010000e+00    8.087193e-03    3.130582e-02    0.000000e+00    -8.679814e+00   -1.136415e+01   0.000000e+00    2.272248e+00    4.979917e-01    0.000000e+00    2.665237e+00    4.502260e-02    0.000000e+00    -1.964556e+00   -2.366605e+00   0.000000e+00    6.464066e-01    -5.329145e+00   0.000000e+00    -3.159147e+00   9.450597e+00    0.000000e+00    1.499434e+01    1.198039e+01    0.000000e+00    2.830174e+01    1.011283e+01    0.000000e+00    3.850729e+01    8.946205e+00    0.000000e+00    
9.020000e+00    8.067625e-03    3.133708e-02    0.000000e+00    -8.681717e+00   -1.137617e+01   0.000000e+00    2.250934e+00    5.381241e-01    0.000000e+00    2.658522e+00    8.411849e-02    0.000000e+00    -1.939578e+00   -2.390637e+00   0.000000e+00    6.732091e-01    -5.326801e+00   0.000000e+00    -3.178187e+00   9.444895e+00    0.000000e+00    1.498537e+01    1.199162e+01    0.000000e+00    2.829787e+01    1.012361e+01    0.000000e+00    3.850503e+01    8.955962e+00    0.000000e+00    
9.030000e+00    8.048073e-03    3.136822e-02    0.000000e+00    -8.683608e+00   -1.138818e+01   0.000000e+00    2.228896e+00    5.781073e-01    0.000000e+00    2.651248e+00    1.232114e-01    0.000000e+00    -1.914339e+00   -2.414353e+00   0.000000e+00    6.999955e-01    -5.324324e+00   0.000000e+00    -3.197214e+00   9.439155e+00    0.000000e+00    1.497639e+01    1.200283e+01    0.000000e+00    2.829400e+01    1.013438e+01    0.000000e+00    3.850276e+01    8.965719e+00    0.000000e+00    
9.040000e+00    8.028537e-03    3.139925e-02    0.000000e+00    -8.685488e+00   -1.140018e+01   0.000000e+00    2.206130e+00    6.179259e-01    0.000000e+00    2.643412e+00    1.622931e-01    0.000000e+00    -1.888845e+00   -2.437751e+00   0.000000e+00    7.267653e-01    -5.321712e+00   0.000000e+00    -3.216229e+00   9.433377e+00    0.000000e+00    1.496740e+01    1.201404e+01    0.000000e+00    2.829012e+01    1.014516e+01    0.000000e+00    3.850049e+01    8.975475e+00    0.000000e+00    
9.050000e+00    8.009018e-03    3.143016e-02    0.000000e+00    -8.687356e+00   -1.141216e+01   0.000000e+00    2.182631e+00    6.575639e-01    0.000000e+00    2.635012e+00    2.013551e-01    0.000000e+00    -1.863098e+00   -2.460829e+00   0.000000e+00    7.535178e-01    -5.318965e+00   0.000000e+00    -3.235230e+00   9.427562e+00    0.000000e+00    1.495841e+01    1.202524e+01    0.000000e+00    2.828624e+01    1.015594e+01    0.000000e+00    3.849822e+01    8.985231e+00    0.000000e+00    
9.060000e+00    7.989516e-03    3.146095e-02    0.000000e+00    -8.689212e+00   -1.142413e+01   0.000000e+00    2.158395e+00    6.970051e-01    0.000000e+00    2.626046e+00    2.403889e-01    0.000000e+00    -1.837102e+00   -2.483583e+00   0.000000e+00    7.802522e-01    -5.316085e+00   0.000000e+00    -3.254219e+00   9.421708e+00    0.000000e+00    1.494940e+01    1.203643e+01    0.000000e+00    2.828235e+01    1.016671e+01    0.000000e+00    3.849595e+01    8.994985e+00    0.000000e+00    
9.070000e+00    7.970033e-03    3.149163e-02    0.000000e+00    -8.691057e+00   -1.143608e+01   0.000000e+00    2.133418e+00    7.362329e-01    0.000000e+00    2.616511e+00    2.793858e-01    0.000000e+00    -1.810863e+00   -2.506013e+00   0.000000e+00    8.069680e-01    -5.313070e+00   0.000000e+00    -3.273194e+00   9.415817e+00    0.000000e+00    1.494039e+01    1.204762e+01    0.000000e+00    2.827846e+01    1.017748e+01    0.000000e+00    3.849368e+01    9.004740e+00    0.000000e+00    
9.080000e+00    7.950568e-03    3.152219e-02    0.000000e+00    -8.692890e+00   -1.144801e+01   0.000000e+00    2.107697e+00    7.752303e-01    0.000000e+00    2.606405e+00    3.183371e-01    0.000000e+00    -1.784383e+00   -2.528115e+00   0.000000e+00    8.336644e-01    -5.309922e+00   0.000000e+00    -3.292157e+00   9.409888e+00    0.000000e+00    1.493137e+01    1.205880e+01    0.000000e+00    2.827457e+01    1.018825e+01    0.000000e+00    3.849140e+01    9.014494e+00    0.000000e+00    
9.090000e+00    7.931123e-03    3.155264e-02    0.000000e+00    -8.694711e+00   -1.145993e+01   0.000000e+00    2.081228e+00    8.139798e-01    0.000000e+00    2.595727e+00    3.572340e-01    0.000000e+00    -1.757667e+00   -2.549889e+00   0.000000e+00    8.603408e-01    -5.306640e+00   0.000000e+00    -3.311106e+00   9.403921e+00    0.000000e+00    1.492234e+01    1.206997e+01    0.000000e+00    2.827067e+01    1.019902e+01    0.000000e+00    3.848912e+01    9.024247e+00    0.000000e+00    
