Number of steps: 1001
  Time            x-coordinate    y-coordinate    velocity (x)    velocity (y)
  1.92000000e+00 -3.79465991e-01 -2.67024648e-01 -1.88304517e+00 -9.60405469e+00
  1.93000000e+00 -3.90798418e-01 -3.57788945e-01 -6.14640243e-01 -8.60163190e+00
  1.94000000e+00 -3.91758796e-01 -4.39057286e-01  2.83513894e-01 -7.70145775e+00
  1.95000000e+00 -3.85128140e-01 -5.11818100e-01  9.52341376e-01 -6.89164676e+00
  1.96000000e+00 -3.72711968e-01 -5.76890221e-01  1.46869855e+00 -6.15573156e+00
  1.97000000e+00 -3.55754169e-01 -6.34932731e-01  1.87793192e+00 -5.47915494e+00
  1.98000000e+00 -3.35153330e-01 -6.86473320e-01  2.20848265e+00 -4.85010320e+00
  1.99000000e+00 -3.11584516e-01 -7.31934795e-01  2.47905907e+00 -4.25914315e+00
  2.00000000e+00 -2.85572148e-01 -7.71656183e-01  2.70243157e+00 -3.69869622e+00
  2.01000000e+00 -2.57535885e-01 -8.05908720e-01  2.88756606e+00 -3.16258056e+00
  2.02000000e+00 -2.27820827e-01 -8.34907794e-01  3.04088409e+00 -2.64565288e+00
  2.03000000e+00 -1.96718203e-01 -8.58821777e-01  3.16703680e+00 -2.14353565e+00
  2.04000000e+00 -1.64480091e-01 -8.77778507e-01  3.26939466e+00 -1.65240844e+00
  2.05000000e+00 -1.31330310e-01 -8.91869946e-01  3.35036282e+00 -1.16884479e+00
  2.06000000e+00 -9.74728347e-02 -9.01155403e-01  3.41158422e+00 -6.89680375e-01
  2.07000000e+00 -6.30986255e-02 -9.05663554e-01  3.45406632e+00 -2.11901158e-01
  2.08000000e+00 -2.83915082e-02 -9.05393426e-01  3.47825164e+00  2.67457240e-01
  2.09000000e+00  6.46640724e-03 -9.00314409e-01  3.48404260e+00  7.51406628e-01
  2.10000000e+00  4.12893438e-02 -8.90365294e-01  3.47078396e+00  1.24310703e+00
  2.11000000e+00  7.58820865e-02 -8.75452268e-01  3.43719953e+00  1.74597897e+00
  2.12000000e+00  1.10033334e-01 -8.55445714e-01  3.38127260e+00  2.26383671e+00
  2.13000000e+00  1.43507538e-01 -8.30175534e-01  3.30004930e+00  2.80105466e+00
  2.14000000e+00  1.76034320e-01 -7.99424621e-01  3.18932786e+00  3.36278423e+00
  2.15000000e+00  2.07294096e-01 -7.62919850e-01  3.04316836e+00  3.95524581e+00
  2.16000000e+00  2.36897688e-01 -7.20319705e-01  2.85310599e+00  4.58613253e+00
  2.17000000e+00  2.64356215e-01 -6.71197199e-01  2.60684919e+00  5.26517895e+00
  2.18000000e+00  2.89034671e-01 -6.15016126e-01  2.28603521e+00  6.00496863e+00
  2.19000000e+00  3.10076920e-01 -5.51097826e-01  1.86215372e+00  6.82206140e+00
  2.20000000e+00  3.26277746e-01 -4.78574898e-01  1.28864968e+00  7.73842929e+00
  2.21000000e+00  3.35849913e-01 -3.96329241e-01  4.84350640e-01  8.78258477e+00
  2.22000000e+00  3.35964759e-01 -3.02923202e-01 -7.04913294e-01  9.98654519e+00
  2.23000000e+00  3.21751647e-01 -1.96598337e-01 -2.60603064e+00  1.13563799e+01
  2.24000000e+00  2.83844146e-01 -7.57956040e-02 -6.00027729e+00  1.26702888e+01
  2.25000000e+00  2.01746101e-01  5.68074387e-02 -1.25350844e+01  1.20423968e+01
  2.26000000e+00  3.31424573e-02  1.65052333e-01 -1.82315578e+01  3.99582666e+00
  2.27000000e+00 -1.62885054e-01  1.36723972e-01 -1.62596977e+01 -5.63895941e+00
  2.28000000e+00 -2.92051496e-01  5.22731444e-02 -1.07093074e+01 -8.84016524e+00
